https://www.CryptoDataDownload.com,,,,,,,,,
Unix,datetime,Symbol,Open,High,Low,price,Volume ETH,Volume USDT,tradecount
1550620800000,2019-02-20,ETHUSDT,143.45,149.52,139.6,148.44,614303.61007,89136482.3716519,191505
1550534400000,2019-02-19,ETHUSDT,145.69,150,142.36,143.44,747968.90445,109645050.466097,232384
1550448000000,2019-02-18,ETHUSDT,133.77,148.3,132.42,145.69,1079830.1502,152756654.645478,299772
1550361600000,2019-02-17,ETHUSDT,122.67,135.61,122.43,133.75,614788.60078,78958054.9589805,162769
1550275200000,2019-02-16,ETHUSDT,121.66,124.99,121.54,122.67,215320.70134,26462034.6125396,84959
1550188800000,2019-02-15,ETHUSDT,120.47,124.25,120.19,121.67,255296.0814,31111280.2093057,100464
1550102400000,2019-02-14,ETHUSDT,121.86,124.5,120.1,120.42,297205.78738,36278326.0774455,101574
1550016000000,2019-02-13,ETHUSDT,122.4,126.47,120.7,121.86,317827.31956,39073077.8391656,122122
1549929600000,2019-02-12,ETHUSDT,120.88,123.89,118.18,122.41,343765.66987,41603632.811699,114396
1549843200000,2019-02-11,ETHUSDT,125.12,125.28,119.24,120.89,389405.30404,47197595.845191,129000
1549756800000,2019-02-10,ETHUSDT,119.19,126.49,115.81,125.12,385819.09619,45929459.1290131,146060
1549670400000,2019-02-09,ETHUSDT,119.32,121.99,117.64,119.19,328067.9574,39061582.3914826,118457
1549584000000,2019-02-08,ETHUSDT,104.48,123,103.41,119.25,589950.64925,67027886.9398639,177364
1549497600000,2019-02-07,ETHUSDT,104.49,106.18,103.82,104.48,147942.07683,15530160.6471066,68959
1549411200000,2019-02-06,ETHUSDT,107.28,107.83,101.21,104.5,337204.30254,34984364.2970212,113955
1549324800000,2019-02-05,ETHUSDT,107.65,108.18,106.47,107.27,159730.1886,17137008.2478395,68422
1549238400000,2019-02-04,ETHUSDT,107.33,109.3,106.57,107.68,160850.10293,17312736.6001502,65698
1549152000000,2019-02-03,ETHUSDT,110.41,111.11,105.82,107.36,227211.54064,24605892.2887283,78309
1549065600000,2019-02-02,ETHUSDT,106.71,111.15,106.07,110.42,186908.7573,20153872.302919,67351
1548979200000,2019-02-01,ETHUSDT,106.47,108.35,103.77,106.73,243149.88435,25791535.1460238,86314
1548892800000,2019-01-31,ETHUSDT,108.29,110.61,105.46,106.44,290679.61935,31234353.515393,102532
1548806400000,2019-01-30,ETHUSDT,104.41,109.8,103.45,108.29,330968.19265,35368520.135571,118866
1548720000000,2019-01-29,ETHUSDT,105.49,106.61,102.22,104.45,319768.91348,33427469.3450618,129221
1548633600000,2019-01-28,ETHUSDT,112.04,112.87,100.91,105.5,566205.78288,60050129.3863579,177547
1548547200000,2019-01-27,ETHUSDT,115.32,116.15,111.04,112.05,247369.60555,28158012.7304768,97152
1548460800000,2019-01-26,ETHUSDT,115.13,118,115,115.34,146216.82819,16978386.1972377,68368
1548374400000,2019-01-25,ETHUSDT,116.4,117.5,114.3,115.11,198617.08108,22977175.9541193,85660
1548288000000,2019-01-24,ETHUSDT,116.4,117.15,113.61,116.39,216242.29829,25044265.7542041,90622
1548201600000,2019-01-23,ETHUSDT,117.8,118.95,114.8,116.44,230247.61578,26975386.3924584,102993
1548115200000,2019-01-22,ETHUSDT,115.62,119.49,111.39,117.81,359542.63873,41777737.4704705,134797
1548028800000,2019-01-21,ETHUSDT,117.56,118.5,113.61,115.63,303632.93463,35258073.4282649,119538
1547942400000,2019-01-20,ETHUSDT,122.61,123.32,115.68,117.47,451792.85352,53833668.9066349,164941
1547856000000,2019-01-19,ETHUSDT,119.16,125.29,119.14,122.6,323303.79296,39715159.1649606,117187
1547769600000,2019-01-18,ETHUSDT,121.56,121.98,117.66,119.17,235646.684,28305971.6688854,112833
1547683200000,2019-01-17,ETHUSDT,121.49,122.99,116.8,121.54,447535.22716,53854069.2105117,169098
1547596800000,2019-01-16,ETHUSDT,118.93,126.88,118.52,121.48,513486.65472,62314225.9960432,192912
1547510400000,2019-01-15,ETHUSDT,126.95,129.4,116,118.95,649020.5297,79985529.5587708,200989
1547424000000,2019-01-14,ETHUSDT,114.17,130.05,113.94,126.95,546420.40854,66801543.3050366,181074
1547337600000,2019-01-13,ETHUSDT,123.35,124.25,111.87,114.16,422561.96777,49521201.2764662,137005
1547251200000,2019-01-12,ETHUSDT,124.67,126.19,122,123.35,300262.13404,37295866.3538343,122024
1547164800000,2019-01-11,ETHUSDT,124.96,127.36,120.08,124.65,545293.98369,67782816.3375987,197047
1547078400000,2019-01-10,ETHUSDT,148.11,149.45,121,124.95,871751.75038,114437025.282728,290765
1546992000000,2019-01-09,ETHUSDT,147.62,151.5,146.77,148.1,299443.563,44673066.391582,125358
1546905600000,2019-01-08,ETHUSDT,149.29,151.65,145.2,147.6,441661.06778,65535529.7557393,170585
1546819200000,2019-01-07,ETHUSDT,153.89,155.48,147.86,149.34,424765.30258,64310962.9190328,157568
1546732800000,2019-01-06,ETHUSDT,152.83,157.4,147.51,153.86,627908.47366,95681339.4600648,204337
1546646400000,2019-01-05,ETHUSDT,152.08,159.26,151.2,152.83,773169.13736,120238339.782219,231172
1546560000000,2019-01-04,ETHUSDT,146.3,154.8,143.54,151.97,805248.93821,120827141.544228,224385
1546473600000,2019-01-03,ETHUSDT,152.01,153.64,143.11,146.3,708091.31714,104953535.148513,206600
1546387200000,2019-01-02,ETHUSDT,139.1,155.37,137.76,152.01,941486.31524,138801471.118652,253070
1546300800000,2019-01-01,ETHUSDT,131.45,140.67,130,139.1,401776.88797,54280385.598127,125799
1546214400000,2018-12-31,ETHUSDT,137.81,138.66,128.7,131.45,484604.83962,64763118.1166383,157669
1546128000000,2018-12-30,ETHUSDT,133,139,127.03,137.77,704259.41614,94804050.4933616,232606
1546041600000,2018-12-29,ETHUSDT,135.3,145.42,128.5,132.89,1006654.49844,136479145.942347,291165
1545955200000,2018-12-28,ETHUSDT,113.75,136.66,111.87,135.3,894454.19051,111865576.497758,248671
1545868800000,2018-12-27,ETHUSDT,129.35,131.09,111.22,113.8,752177.90111,90456912.8883521,230428
1545782400000,2018-12-26,ETHUSDT,127.61,135.32,122.51,129.35,794834.05601,102196717.395056,258222
1545696000000,2018-12-25,ETHUSDT,138.01,139.26,119.68,127.6,1076164.12809,136600862.042676,328349
1545609600000,2018-12-24,ETHUSDT,129.03,157.67,128.8,138.03,1319609.8165,190137361.065877,426763
1545523200000,2018-12-23,ETHUSDT,115.18,131.94,114.91,129.03,936094.1049,118250392.555097,302293
1545436800000,2018-12-22,ETHUSDT,107.67,115.5,105.38,115.2,405672.83117,44814571.6096925,159158
1545350400000,2018-12-21,ETHUSDT,113.71,118,104.76,107.69,666048.71786,74510414.5879752,242389
1545264000000,2018-12-20,ETHUSDT,98.73,116,97.88,114.05,859612.57205,93128082.5480073,272100
1545177600000,2018-12-19,ETHUSDT,100.39,107.55,97.75,98.74,827748.59096,84862730.2333679,258340
1545091200000,2018-12-18,ETHUSDT,94.03,101.3,91.34,100.39,529946.79175,50202945.7917017,173951
1545004800000,2018-12-17,ETHUSDT,84.68,97,84.4,94.02,472252.23388,42965553.4158694,156319
1544918400000,2018-12-16,ETHUSDT,83.75,87.64,83.73,84.67,241366.76305,20783723.6930707,78098
1544832000000,2018-12-15,ETHUSDT,83.82,85,81.79,83.76,217360.65775,18169124.0002302,83696
1544745600000,2018-12-14,ETHUSDT,86.35,87.25,82.2,83.82,318003.73427,27041687.8001072,102917
1544659200000,2018-12-13,ETHUSDT,89.39,90.71,84.71,86.34,331218.30083,29089359.8313012,94842
1544572800000,2018-12-12,ETHUSDT,87.77,91.31,86.63,89.41,285436.04029,25500398.9286536,86407
1544486400000,2018-12-11,ETHUSDT,89.88,91.65,85.83,87.76,339991.84246,30055007.219609,104079
1544400000000,2018-12-10,ETHUSDT,93.26,95.21,88.11,89.91,408573.02929,37180525.4573109,119278
1544313600000,2018-12-09,ETHUSDT,90.39,98.7,88.63,93.26,520519.36023,48533111.8520108,158700
1544227200000,2018-12-08,ETHUSDT,93.06,98,84.55,90.38,698217.12529,63224518.5473893,228982
1544140800000,2018-12-07,ETHUSDT,91.18,96.9,82.07,93.05,1030073.58467,90499447.337842,307599
1544054400000,2018-12-06,ETHUSDT,102.73,104.68,90.2,91,586138.59043,58114721.7510634,188007
1543968000000,2018-12-05,ETHUSDT,109.92,110.58,102.38,102.71,354071.53241,37519336.0718317,111602
1543881600000,2018-12-04,ETHUSDT,108.76,113.2,106,109.94,275321.0063,30365546.7521367,111872
1543795200000,2018-12-03,ETHUSDT,116.63,116.96,106.7,108.76,324446.03324,36185196.1948889,115448
1543708800000,2018-12-02,ETHUSDT,118.09,120.73,116,116.57,273657.6215,32184013.7601348,102151
1543622400000,2018-12-01,ETHUSDT,113.71,120.8,111.35,118.1,330159.06742,38614493.6264599,122161
1543536000000,2018-11-30,ETHUSDT,117.99,120.26,111.09,113.73,418593.63529,48362085.7818422,153866
1543449600000,2018-11-29,ETHUSDT,122.88,124,114.78,117.98,478777.39614,57140533.5732648,180848
1543363200000,2018-11-28,ETHUSDT,111.38,126.8,111.37,122.9,578552.74124,68485222.4434163,195923
1543276800000,2018-11-27,ETHUSDT,110.66,114.31,102.36,111.43,524024.40616,56638056.0091172,179214
1543190400000,2018-11-26,ETHUSDT,118.65,121.5,106.41,110.68,679477.36231,77209761.8275687,224339
1543104000000,2018-11-25,ETHUSDT,114.83,122.35,102.95,118.67,836233.31252,93723314.1234466,264902
1543017600000,2018-11-24,ETHUSDT,125,130.81,112.32,114.89,471321.56764,57264800.0665808,153585
1542931200000,2018-11-23,ETHUSDT,126.58,128.9,118.56,125.02,504352.24386,62657024.0486937,166040
1542844800000,2018-11-22,ETHUSDT,138.36,140.4,125.64,126.63,334674.07185,44837388.4512714,117670
1542758400000,2018-11-21,ETHUSDT,133.68,142.01,127.15,138.23,718957.78552,97819681.4905397,246564
1542672000000,2018-11-20,ETHUSDT,150.76,154.7,126.95,133.82,996552.28721,139191208.455093,357568
1542585600000,2018-11-19,ETHUSDT,179.04,179.33,146.47,150.81,596789.83916,94639227.0313713,224184
1542499200000,2018-11-18,ETHUSDT,176.2,182.94,176.1,178.97,141736.32263,25261184.0928033,68702
1542412800000,2018-11-17,ETHUSDT,176.93,177.91,173.94,176.2,144804.70986,25452515.6364988,77570
1542326400000,2018-11-16,ETHUSDT,184.35,185,173,176.89,241710.34763,43450649.948378,120635
1542240000000,2018-11-15,ETHUSDT,187.43,190,170.99,184.35,452416.10784,81674273.8857771,212442
1542153600000,2018-11-14,ETHUSDT,209.84,210.3,176.16,187.43,434676.16832,82531353.9766622,187653
1542067200000,2018-11-13,ETHUSDT,212.91,213.8,209.2,209.84,114466.36708,24176049.6062305,65826
1541980800000,2018-11-12,ETHUSDT,212.6,214.22,210.9,212.89,99963.97203,21271725.1845819,52826
1541894400000,2018-11-11,ETHUSDT,213.27,213.99,209,212.54,136268.81156,28875079.8849474,66072
1541808000000,2018-11-10,ETHUSDT,210.78,215.55,209.02,213.25,131384.47893,28019225.0100827,66005
1541721600000,2018-11-09,ETHUSDT,212.79,215.51,209.1,210.77,152215.94686,32309082.1975887,72814
1541635200000,2018-11-08,ETHUSDT,219.06,220.78,212.49,212.79,189828.4945,40931506.148422,93113
1541548800000,2018-11-07,ETHUSDT,220.77,224.8,217.01,219.07,204931.0342,45252424.0852285,105883
1541462400000,2018-11-06,ETHUSDT,210.64,221.25,209.11,220.74,197797.49527,42534535.8639938,110906
1541376000000,2018-11-05,ETHUSDT,212.13,213.39,207.62,210.66,141432.1406,29714567.4106342,81531
1541289600000,2018-11-04,ETHUSDT,200.27,218.76,199,212.11,182534.6216,37959621.568273,112393
1541203200000,2018-11-03,ETHUSDT,202.31,202.69,198.59,200.31,72084.92932,14456528.3775608,46801
1541116800000,2018-11-02,ETHUSDT,199.93,203.74,199.34,202.35,97123.22813,19559214.4192249,61401
1541030400000,2018-11-01,ETHUSDT,198.7,200.95,197.88,199.96,86097.98629,17116621.5351845,53873
1540944000000,2018-10-31,ETHUSDT,197.24,201.45,193.01,198.73,114739.70424,22632315.2602598,68261
1540857600000,2018-10-30,ETHUSDT,196.95,198.6,195.91,197.27,83633.81463,16501372.8633176,56433
1540771200000,2018-10-29,ETHUSDT,204.99,205.49,195.28,196.96,118281.82272,23671711.3937594,70893
1540684800000,2018-10-28,ETHUSDT,204.45,205.94,203.62,204.99,44394.83357,9084565.9157548,37134
1540598400000,2018-10-27,ETHUSDT,204.92,206.15,203.09,204.45,50235.68329,10280846.4145438,52419
1540512000000,2018-10-26,ETHUSDT,203.84,209,203,204.92,91143.83291,18707018.7840062,49864
1540425600000,2018-10-25,ETHUSDT,205.35,205.94,202.88,203.93,77411.57217,15820355.2048038,37923
1540339200000,2018-10-24,ETHUSDT,205.85,207.95,204.73,205.35,97128.82698,20049428.2046269,47453
1540252800000,2018-10-23,ETHUSDT,206.67,207.8,202.14,205.85,112753.0414,23146110.0040041,50937
1540166400000,2018-10-22,ETHUSDT,207.46,209.3,205,206.67,206046.89963,42711588.9238288,72089
1540080000000,2018-10-21,ETHUSDT,207.91,211.99,206.74,207.49,83277.36128,17462109.6899969,40862
1539993600000,2018-10-20,ETHUSDT,205.1,209.69,203.57,207.91,62376.6968,12936322.3431964,34666
1539907200000,2018-10-19,ETHUSDT,206.25,208,204.21,205,254660.48637,52458006.5146688,84457
1539820800000,2018-10-18,ETHUSDT,212.9,215.3,203.53,206.24,150229.60097,31567845.7180902,85942
1539734400000,2018-10-17,ETHUSDT,215.2,216.99,210,212.85,153768.85024,32834161.5160167,75663
1539648000000,2018-10-16,ETHUSDT,214.39,219.95,211.55,215.09,145980.09837,31315676.3229606,83944
1539561600000,2018-10-15,ETHUSDT,196.84,239,194.6,214.39,973857.7477,212166629.595073,298845
1539475200000,2018-10-14,ETHUSDT,201.39,203.56,194.33,197.01,110554.19361,22180535.0688399,37339
1539388800000,2018-10-13,ETHUSDT,196.96,202.78,196.27,201.3,107215.5262,21498264.311397,45954
1539302400000,2018-10-12,ETHUSDT,191.55,201.87,190.04,196.96,216448.3922,42627353.0764674,90790
1539216000000,2018-10-11,ETHUSDT,226.7,226.91,189.01,191.58,497258.82871,101069066.827261,189200
1539129600000,2018-10-10,ETHUSDT,228.4,228.78,224.05,226.74,122748.21412,27773272.1574484,54578
1539043200000,2018-10-09,ETHUSDT,230.01,231.02,226.56,228.4,100246.1843,22933859.7906438,42266
1538956800000,2018-10-08,ETHUSDT,226.26,232.7,224.21,230.01,210989.42202,48017160.0630845,77786
1538870400000,2018-10-07,ETHUSDT,225.39,227.75,221.48,226.14,74733.67253,16774573.6880058,29693
1538784000000,2018-10-06,ETHUSDT,228.36,228.86,223.15,225.4,100257.5697,22656352.8166308,35875
1538697600000,2018-10-05,ETHUSDT,222.66,231.75,219.35,228.37,137730.35786,30900558.884435,54454
1538611200000,2018-10-04,ETHUSDT,220.67,227.16,219.49,222.66,158137.42967,35468959.258357,64786
1538524800000,2018-10-03,ETHUSDT,225.7,226.43,216.51,220.77,275609.26221,60784387.6960889,112473
1538438400000,2018-10-02,ETHUSDT,231.62,232.51,223.37,225.69,401305.32707,91706335.3382373,148279
1538352000000,2018-10-01,ETHUSDT,233.04,235.88,224.46,231.61,322900.46128,74363466.5209959,120621
1538265600000,2018-09-30,ETHUSDT,231.62,239,226.5,232.94,432195.44084,100778882.030792,164400
1538179200000,2018-09-29,ETHUSDT,221.89,237.77,214.18,231.62,604000.95586,137238908.376371,193800
1538092800000,2018-09-28,ETHUSDT,229.1,234.42,215.53,221.84,618434.62488,139637602.098122,196556
1538006400000,2018-09-27,ETHUSDT,214.38,234,205.01,229.13,582274.44087,128104933.393234,185910
1537920000000,2018-09-26,ETHUSDT,219.5,223.6,207.5,214.42,613754.27743,132187818.901054,200388
1537833600000,2018-09-25,ETHUSDT,228.06,228.1,203.61,219.62,710650.7097,151991600.882084,241874
1537747200000,2018-09-24,ETHUSDT,244.54,246.2,225.3,228.06,350139.1505,82504630.5176478,122214
1537660800000,2018-09-23,ETHUSDT,241.01,249.73,237,244.5,235214.14917,57084614.9280021,86877
1537574400000,2018-09-22,ETHUSDT,247.67,255.13,232.7,241.01,423740.7403,102510891.934557,127522
1537488000000,2018-09-21,ETHUSDT,224,252.11,220.66,247.73,841029.12948,195225669.823887,257566
1537401600000,2018-09-20,ETHUSDT,209.79,226.68,205.56,224,573632.24236,121706784.81741,172813
1537315200000,2018-09-19,ETHUSDT,208.42,214.84,197.58,209.79,496100.46639,103133667.410517,128769
1537228800000,2018-09-18,ETHUSDT,196.25,215.47,193.47,208.17,584366.15014,118777847.574465,167048
1537142400000,2018-09-17,ETHUSDT,220.24,225,192.4,196.16,825020.77445,173019109.873498,224178
1537056000000,2018-09-16,ETHUSDT,221.62,223.5,208.1,220.17,425538.57709,92372399.9553208,130886
1536969600000,2018-09-15,ETHUSDT,208.55,227.42,207.64,221.29,441046.52933,96594593.5603322,125321
1536883200000,2018-09-14,ETHUSDT,210.91,224.2,202.6,208.82,833945.82573,177613712.103549,249947
1536796800000,2018-09-13,ETHUSDT,183.17,215,183.15,210.68,739503.34051,147281547.166891,222128
1536710400000,2018-09-12,ETHUSDT,185.14,185.22,167.32,183.12,504047.79165,88384821.0111754,150831
1536624000000,2018-09-11,ETHUSDT,197.22,200.2,176.16,185.18,476745.79216,89920137.1965744,163958
1536537600000,2018-09-10,ETHUSDT,196.13,203.42,187.1,197.15,418489.86663,81950595.0164879,146713
1536451200000,2018-09-09,ETHUSDT,196.87,208.6,185.02,195.81,429255.02592,84861381.2832979,144803
1536364800000,2018-09-08,ETHUSDT,215.19,220.2,190.01,196.71,318859.84904,65385376.7893882,111890
1536278400000,2018-09-07,ETHUSDT,229.73,234.69,213.5,215.22,398379.81741,88670418.8238684,162430
1536192000000,2018-09-06,ETHUSDT,228.28,233.19,212,229.7,552996.86567,124860778.377124,241166
1536105600000,2018-09-05,ETHUSDT,285.18,287.62,227,228.53,528734.3196,136620123.95913,218243
1536019200000,2018-09-04,ETHUSDT,289.09,292.64,283,285.3,330102.19,94920949.9921153,128936
1535932800000,2018-09-03,ETHUSDT,295.51,296.62,285.99,289.09,274753.70062,79640131.706311,115284
1535846400000,2018-09-02,ETHUSDT,295.8,299.33,288.87,295.41,153300.06112,45141040.5627157,76484
1535760000000,2018-09-01,ETHUSDT,281.46,302,281.34,295.71,294944.4401,86146416.3680798,134032
1535673600000,2018-08-31,ETHUSDT,283.9,289,276.59,281.41,302663.37038,84967488.7108621,124162
1535587200000,2018-08-30,ETHUSDT,288.35,291,271.88,283.89,336993.14413,94748097.3749351,149454
1535500800000,2018-08-29,ETHUSDT,295.44,297,283.55,288.4,324275.47324,94515756.4158804,141609
1535414400000,2018-08-28,ETHUSDT,287.71,298,282.66,295.44,318323.28971,91895213.4638033,171500
1535328000000,2018-08-27,ETHUSDT,274.17,288.15,271.59,287.71,281020.64727,77863316.0042758,134261
1535241600000,2018-08-26,ETHUSDT,277.54,277.91,268.69,274.29,232525.9497,63548492.8381071,113465
1535155200000,2018-08-25,ETHUSDT,281.05,282.71,275.99,277.55,253375.49477,70728357.0054838,107965
1535068800000,2018-08-24,ETHUSDT,276.06,283.1,270.22,281.19,271850.21373,75029435.4282871,124399
1534982400000,2018-08-23,ETHUSDT,270.68,280.3,267.55,275.99,277304.60909,75819913.1999267,127845
1534896000000,2018-08-22,ETHUSDT,281.09,298.89,259.5,270.8,403936.78303,113458567.79313,177686
1534809600000,2018-08-21,ETHUSDT,270.51,285.9,269.7,281.21,224701.57671,62384768.4079815,113749
1534723200000,2018-08-20,ETHUSDT,299.3,304.04,269.5,270.51,219153.78936,63253937.4194838,122863
1534636800000,2018-08-19,ETHUSDT,294.1,307.4,288.2,299.42,288483.44841,85661942.2884703,118166
1534550400000,2018-08-18,ETHUSDT,317.51,321.33,281.79,294.11,384021.38829,115559326.5702,170896
1534464000000,2018-08-17,ETHUSDT,286.84,318,285,317.51,342556.46068,103050444.619597,169216
1534377600000,2018-08-16,ETHUSDT,281.46,298.6,277.55,287.17,235665.2551,67837020.5066396,116200
1534291200000,2018-08-15,ETHUSDT,278.47,304.45,276.3,281.12,438620.64156,126037140.726045,198830
1534204800000,2018-08-14,ETHUSDT,283.81,283.81,250,278.41,485174.37541,127753385.00918,221194
1534118400000,2018-08-13,ETHUSDT,317.96,321.99,280.68,283.81,307713.22214,94158006.4889456,141534
1534032000000,2018-08-12,ETHUSDT,317.49,327.13,313.42,317.89,135524.79994,43466733.7459554,77747
1533945600000,2018-08-11,ETHUSDT,331.88,332.98,304.45,317.69,335634.67243,106734997.232087,167715
1533859200000,2018-08-10,ETHUSDT,363.21,365.87,325.95,331.81,264274.13378,93178451.140294,165093
1533772800000,2018-08-09,ETHUSDT,355.48,369.9,350.51,363.3,244268.20567,88131409.5395446,137786
1533686400000,2018-08-08,ETHUSDT,378.2,380.42,347.25,355.48,275047.10788,100391980.194899,170291
1533600000000,2018-08-07,ETHUSDT,405.19,412.76,369.19,378.21,207706.11078,83083795.0458217,123346
1533513600000,2018-08-06,ETHUSDT,408.77,413.28,397.08,405.28,166496.42465,67757484.9446498,98135
1533427200000,2018-08-05,ETHUSDT,407.21,413.24,400.16,408.79,158913.77206,64593904.8362998,78475
1533340800000,2018-08-04,ETHUSDT,417.58,419.53,401.86,407.21,179498.57515,73796154.8038684,102597
1533254400000,2018-08-03,ETHUSDT,410.62,420.01,396.61,417.52,201156.61154,82442762.712497,122785
1533168000000,2018-08-02,ETHUSDT,420.37,425.52,407.43,410.62,178421.10672,74102793.6254267,103504
1533081600000,2018-08-01,ETHUSDT,432.2,434.99,406.55,420.41,209570.0844,88066594.0085525,122508
1532995200000,2018-07-31,ETHUSDT,456.19,457.3,427,432.22,214913.57229,94399725.7513435,117935
1532908800000,2018-07-30,ETHUSDT,466.4,469.79,446.1,456.23,179581.79415,82428123.8069293,103093
1532822400000,2018-07-29,ETHUSDT,468.44,472,461.6,466.4,138747.56334,64627164.9226595,79843
1532736000000,2018-07-28,ETHUSDT,470.09,472,460.82,469.29,156862.59361,73310723.7766784,81561
1532649600000,2018-07-27,ETHUSDT,462.17,474,455.84,470.09,198304.79211,92234746.4567679,108861
1532563200000,2018-07-26,ETHUSDT,472.11,485,460,462.64,173976.2192,82819272.573007,107846
1532476800000,2018-07-25,ETHUSDT,479.24,485.77,464,472.1,170475.54936,80868121.1125076,118086
1532390400000,2018-07-24,ETHUSDT,450.05,484.27,448.47,479.28,158286.759,74269738.417834,112642
1532304000000,2018-07-23,ETHUSDT,457.47,469.82,447.11,450.05,106561.46081,49054903.2813891,86295
1532217600000,2018-07-22,ETHUSDT,460.23,472.2,454.19,457.47,60684.89595,28129475.2138308,53867
1532131200000,2018-07-21,ETHUSDT,449.04,468.97,441.18,460.23,74259.64067,34051603.360423,66636
1532044800000,2018-07-20,ETHUSDT,468.7,471.02,440,449.04,160873.38244,73878492.4425278,123785
1531958400000,2018-07-19,ETHUSDT,479.4,484.15,462.57,468.57,171308.06705,81153216.4910145,121771
1531872000000,2018-07-18,ETHUSDT,498.89,515.47,468.01,479.41,236137.8071,116671540.515288,173309
1531785600000,2018-07-17,ETHUSDT,478.49,512,465.29,498.76,215318.06761,104290230.161788,144066
1531699200000,2018-07-16,ETHUSDT,449.79,480.57,444.03,478.49,172440.71343,80398354.4633206,116672
1531612800000,2018-07-15,ETHUSDT,433.2,455,430.52,449.78,140415.27048,62248916.0599489,78257
1531526400000,2018-07-14,ETHUSDT,432.43,440,428.26,433.19,122253.69397,53029892.4031811,79509
1531440000000,2018-07-13,ETHUSDT,431.14,442.47,424.62,432.46,150320.32532,65466673.8049196,99117
1531353600000,2018-07-12,ETHUSDT,444.99,445.36,416.94,431.14,181877.07924,78631113.0291977,111503
1531267200000,2018-07-11,ETHUSDT,432.55,452.69,424.2,444.99,159022.59726,69570597.6650943,112252
1531180800000,2018-07-10,ETHUSDT,471.73,473.23,427.69,432.48,173640.9762,77742521.1309495,121085
1531094400000,2018-07-09,ETHUSDT,486.55,488.98,468.2,471.71,89532.14109,42954426.8383044,75974
1531008000000,2018-07-08,ETHUSDT,485.57,495.98,482.05,486.77,144703.13626,70523945.9889119,104195
1530921600000,2018-07-07,ETHUSDT,470.48,487.99,461.5,485.57,83629.95382,39311721.8603625,75732
1530835200000,2018-07-06,ETHUSDT,467.79,476,451.29,470.47,100428.64802,46633547.1690795,94081
1530748800000,2018-07-05,ETHUSDT,467.19,480,458.8,467.87,125806.0083,59119270.51983,113667
1530662400000,2018-07-04,ETHUSDT,461.78,482.7,458.02,467.38,101886.20199,48042056.081608,81396
1530576000000,2018-07-03,ETHUSDT,476.32,486.98,457,461.82,186954.55478,88130206.0472561,139942
1530489600000,2018-07-02,ETHUSDT,452.14,481.83,444.16,476.25,182585.11018,84408714.7116776,135295
1530403200000,2018-07-01,ETHUSDT,454.2,457.77,443.73,452.1,111226.62846,50173671.4201597,78500
1530316800000,2018-06-30,ETHUSDT,434.77,463.15,434.51,454.09,157169.20242,70748384.8544428,105384
1530230400000,2018-06-29,ETHUSDT,420.48,442,404.48,434.77,159495.30942,66573394.2822851,114615
1530144000000,2018-06-28,ETHUSDT,441.36,443.96,416.45,420.22,112309.56714,48557224.7656124,120860
1530057600000,2018-06-27,ETHUSDT,429.81,445.95,420.19,441.64,99156.36437,42947280.7164346,73853
1529971200000,2018-06-26,ETHUSDT,459.04,460.81,429,429.34,84003.09976,37307967.112198,64251
1529884800000,2018-06-25,ETHUSDT,454.29,474.47,444.37,458.7,122942.1165,56436062.4475766,113720
1529798400000,2018-06-24,ETHUSDT,473.4,475.81,419.53,454.41,198264.10079,88505534.6557815,152764
1529712000000,2018-06-23,ETHUSDT,462.4,481,455,473.41,94465.26834,44316379.4652718,85397
1529625600000,2018-06-22,ETHUSDT,526.32,526.44,450,462.09,212659.53437,102306774.817515,166517
1529539200000,2018-06-21,ETHUSDT,536.34,544.98,521.11,526.18,79862.90544,42586318.499719,77470
1529452800000,2018-06-20,ETHUSDT,537.68,542.02,515.08,536.49,123892.0424,65285793.6546276,99322
1529366400000,2018-06-19,ETHUSDT,517.77,548.2,510.01,537.97,148148.38064,78382588.5359899,130777
1529280000000,2018-06-18,ETHUSDT,497.15,524.48,487.27,517.95,143826.68272,72402471.3508738,119818
1529193600000,2018-06-17,ETHUSDT,496.45,507.6,492.7,497.14,117316.93221,58745118.7144018,92111
1529107200000,2018-06-16,ETHUSDT,487.47,503.28,483.72,496.74,131095.45173,64919187.0546742,96076
1529020800000,2018-06-15,ETHUSDT,519.3,521,481.62,487.48,160532.53607,80145974.8516328,122246
1528934400000,2018-06-14,ETHUSDT,475.47,529,460,519.29,206093.0733,102374389.998443,156597
1528848000000,2018-06-13,ETHUSDT,493,501.97,449.06,475.47,181842.19417,86416386.6308936,134718
1528761600000,2018-06-12,ETHUSDT,531.08,538.88,482,493,158223.14812,81341580.8232696,121424
1528675200000,2018-06-11,ETHUSDT,524.64,535.51,508.66,531.69,145813.07819,76462994.8697018,117598
1528588800000,2018-06-10,ETHUSDT,592.44,592.87,501.13,524.11,190350.58429,103749727.240618,145196
1528502400000,2018-06-09,ETHUSDT,599.29,608.97,591,592.87,38908.0653,23425391.9800099,40208
1528416000000,2018-06-08,ETHUSDT,605.2,608.45,593.33,598.68,49228.00755,29570758.3831474,49881
1528329600000,2018-06-07,ETHUSDT,606.68,618,598.24,605.16,60174.1888,36622061.3957984,61247
1528243200000,2018-06-06,ETHUSDT,609.29,613.35,593.4,607.4,70152.92117,42406036.3359788,71275
1528156800000,2018-06-05,ETHUSDT,591.02,614,570.36,609.05,89053.74351,52918830.2092289,86957
1528070400000,2018-06-04,ETHUSDT,619.66,625.47,580.15,591.02,96339.44507,57791317.7268969,86009
